DATE,PLANT,MATERIAL,RANKING
20200815,D074,10000050,1
20200815,D075,10000050,1
20200815,D077,10000050,1
20200815,D080,10000050,1
20200815,D083,10000050,1
20200815,D084,10000050,1
20200815,D093,10000050,1
20200815,D098,10000050,1
20200815,D101,10000050,1
20200815,D105,10000050,1
20200815,D120,10000050,1
20200815,D145,10000050,1
20200815,D145,10000069,1
20200815,D677,10000050,1
20200817,D074,10000050,1
20200817,D074,10000069,1
20200817,D075,10000050,1
20200817,D077,10000050,1
20200817,D079,10000050,1
20200817,D079,10000906,1
20200817,D080,10000050,1
20200817,D083,10000050,1
20200817,D085,10000050,1
20200817,D086,10000050,1
20200817,D086,10000069,1
20200817,D093,10000050,1
20200817,D098,10000050,1
20200817,D101,10000050,1
20200817,D105,10000050,1
20200817,D105,10000069,1
20200817,D120,10000050,1
20200817,D145,10000050,1
20200817,D677,10000050,1
20200818,D074,10000050,1
20200818,D074,10000069,1
20200818,D075,10000050,1
20200818,D077,10000050,1
20200818,D079,10000050,1
20200818,D080,10000050,1
20200818,D083,10000050,1
20200818,D083,10040465,1
20200818,D084,10000050,1
20200818,D085,10000050,1
20200818,D086,10000050,1
20200818,D093,10000050,1
20200818,D098,10000050,1
20200818,D101,10000050,1
20200818,D111,10000050,1
20200818,D120,10000050,1
20200818,D145,10000050,1
20200819,D074,10000050,1
20200819,D075,10000050,1
20200819,D077,10000050,1
20200819,D079,10000050,1
20200819,D080,10000050,1
20200819,D081,10000050,1
20200819,D083,10000050,1
20200819,D083,10040465,1
20200819,D085,10000050,1
20200819,D085,10000064,1
20200819,D086,10000050,1
20200819,D086,10000069,1
20200819,D093,10000050,1
20200819,D098,10000050,1
20200819,D101,10000050,1
20200819,D105,10000050,1
20200819,D111,10000050,1
20200819,D120,10000050,1
20200819,D136,10000050,1
20200819,D144,10000050,1
20200819,D145,10000050,1
20200819,D145,10000069,1
20200819,D677,10000050,1
20200820,D074,10000050,1
20200820,D074,10000069,1
20200820,D075,10000050,1
20200820,D077,10000050,1
20200820,D079,10000050,1
20200820,D080,10000050,1
20200820,D083,10000050,1
20200820,D083,10040465,1
20200820,D084,10000050,1
20200820,D084,10000906,1
20200820,D085,10000050,1
20200820,D085,10000064,1
20200820,D085,10000906,1
20200820,D086,10000050,1
20200820,D086,10000069,1
20200820,D093,10000050,1
20200820,D098,10000050,1
20200820,D098,10000906,1
20200820,D101,10000050,1
20200820,D105,10000050,1
20200820,D111,10000050,1
20200820,D120,10000050,1
20200820,D145,10000050,1
20200820,D354,10000000,1
20200820,D677,10000050,1
20200821,D074,10000050,1
20200821,D074,10000069,1
20200821,D075,10000050,1
20200821,D077,10000050,1
20200821,D079,10000050,1
20200821,D080,10000050,1
20200821,D083,10000050,1
20200821,D083,10040465,1
20200821,D084,10000000,1
20200821,D084,10000050,1
20200821,D085,10000050,1
20200821,D085,10000064,1
20200821,D086,10000050,1
20200821,D093,10000050,1
20200821,D098,10000050,1
20200821,D098,10000906,1
20200821,D101,10000050,1
20200821,D105,10000050,1
20200821,D105,10000906,1
20200821,D111,10000050,1
20200821,D120,10000050,1
20200821,D144,10000050,1
20200821,D144,10000069,1
20200821,D145,10000050,1
20200821,D145,10000069,1
20200821,D677,10000050,1
20200822,D074,10000050,1
20200822,D074,10000069,1
20200822,D075,10000050,1
20200822,D077,10000050,1
20200822,D079,10000050,1
20200822,D080,10000050,1
20200822,D081,10000050,1
20200822,D083,10000050,1
20200822,D083,10000069,1
20200822,D093,10000050,1
20200822,D101,10000050,1
20200822,D105,10000050,1
20200822,D120,10000050,1
20200822,D136,10000050,1
20200822,D145,10000050,1
20200822,D677,10000050,1
20200824,D074,10000050,1
20200824,D075,10000050,1
20200824,D077,10000050,1
20200824,D079,10000050,1
20200824,D080,10000050,1
20200824,D081,10000050,1
20200824,D083,10000050,1
20200824,D083,10040465,1
20200824,D084,10000050,1
20200824,D084,10000906,1
20200824,D085,10000050,1
20200824,D086,10000050,1
20200824,D093,10000050,1
20200824,D098,10000050,1
20200824,D101,10000050,1
20200824,D105,10000050,1
20200824,D111,10000050,1
20200824,D120,10000050,1
20200824,D144,10000050,1
20200824,D144,10000069,1
20200824,D145,10000050,1
20200824,D677,10000050,1
20200825,D074,10000050,1
20200825,D074,10000069,1
20200825,D075,10000050,1
20200825,D077,10000050,1
20200825,D079,10000050,1
20200825,D080,10000050,1
20200825,D083,10000050,1
20200825,D084,10000050,1
20200825,D085,10000050,1
20200825,D086,10000050,1
20200825,D093,10000050,1
20200825,D098,10000050,1
20200825,D098,10000906,1
20200825,D101,10000050,1
20200825,D105,10000050,1
20200825,D120,10000050,1
20200825,D144,10000050,1
20200825,D144,10000069,1
20200825,D145,10000050,1
20200825,D677,10000050,1
20200826,D074,10000050,1
20200826,D074,10000069,1
20200826,D075,10000050,1
20200826,D077,10000050,1
20200826,D080,10000050,1
20200826,D083,10000050,1
20200826,D083,10040465,1
20200826,D084,10000050,1
20200826,D085,10000050,1
20200826,D086,10000050,1
20200826,D093,10000050,1
20200826,D098,10000050,1
20200826,D098,10000906,1
20200826,D101,10000050,1
20200826,D101,10000069,1
20200826,D105,10000050,1
20200826,D111,10000050,1
20200826,D120,10000050,1
20200826,D145,10000050,1
20200826,D145,10000069,1
20200826,D354,10000000,1
20200826,D677,10000050,1
20200827,D074,10000050,1
20200827,D074,10000069,1
20200827,D075,10000050,1
20200827,D077,10000050,1
20200827,D079,10000050,1
20200827,D079,10000906,1
20200827,D080,10000050,1
20200827,D081,10000050,1
20200827,D083,10000050,1
20200827,D084,10000050,1
20200827,D084,10000906,1
20200827,D085,10000050,1
20200827,D086,10000050,1
20200827,D093,10000050,1
20200827,D098,10000050,1
20200827,D098,10000906,1
20200827,D101,10000050,1
20200827,D105,10000050,1
20200827,D111,10000050,1
20200827,D120,10000050,1
20200827,D136,10000050,1
20200827,D144,10000050,1
20200827,D144,10000069,1
20200827,D145,10000050,1
20200827,D145,10000069,1
20200827,D677,10000050,1
20200828,D074,10000050,1
20200828,D075,10000050,1
20200828,D077,10000050,1
20200828,D079,10000050,1
20200828,D080,10000050,1
20200828,D081,10000050,1
20200828,D083,10000050,1
20200828,D083,10040465,1
20200828,D084,10000050,1
20200828,D085,10000050,1
20200828,D086,10000050,1
20200828,D093,10000050,1
20200828,D098,10000050,1
20200828,D098,10000906,1
20200828,D101,10000050,1
20200828,D105,10000050,1
20200828,D111,10000050,1
20200828,D120,10000050,1
20200828,D144,10000050,1
20200828,D145,10000050,1
20200828,D145,10000069,1
20200828,D677,10000050,1
20200829,D074,10000050,1
20200829,D074,10000069,1
20200829,D075,10000050,1
20200829,D075,10000906,1
20200829,D077,10000050,1
20200829,D079,10000050,1
20200829,D083,10000050,1
20200829,D086,10000050,1
20200829,D093,10000050,1
20200829,D098,10000050,1
20200829,D098,10000906,1
20200829,D101,10000050,1
20200829,D105,10000050,1
20200829,D105,10040465,1
20200829,D145,10000050,1
20200829,D354,10000000,1
20200829,D677,10000050,1
20200830,D074,10000050,1
20200830,D677,10000050,1
20200831,D074,10000050,1
20200831,D074,10000069,1
20200831,D075,10000050,1
20200831,D077,10000050,1
20200831,D079,10000050,1
20200831,D079,10000906,1
20200831,D080,10000050,1
20200831,D083,10000050,1
20200831,D084,10000050,1
20200831,D084,10000906,1
20200831,D085,10000050,1
20200831,D086,10000050,1
20200831,D093,10000050,1
20200831,D098,10000050,1
20200831,D101,10000050,1
20200831,D105,10000050,1
20200831,D111,10000050,1
20200831,D120,10000050,1
20200831,D136,10000050,1
20200831,D136,10040465,2
20200831,D144,10000050,1
20200831,D144,10000069,1
20200831,D145,10000050,1
20200831,D677,10000050,1
20200901,D074,10000050,1
20200901,D074,10000069,1
20200901,D075,10000050,1
20200901,D075,10000906,1
20200901,D077,10000050,1
20200901,D079,10000050,1
20200901,D080,10000050,1
20200901,D083,10000050,1
20200901,D085,10000050,1
20200901,D086,10000050,1
20200901,D086,10000069,1
20200901,D093,10000050,1
20200901,D098,10000050,1
20200901,D098,10000906,1
20200901,D101,10000050,1
20200901,D101,10000069,1
20200901,D105,10000050,1
20200901,D111,10000050,1
20200901,D120,10000050,1
20200901,D144,10000050,1
20200901,D144,10000069,1
20200901,D145,10000050,1
20200901,D677,10000050,1
20200902,D074,10000050,1
20200902,D074,10000069,1
20200902,D075,10000050,1
20200902,D077,10000050,1
20200902,D079,10000050,1
20200902,D080,10000050,1
20200902,D081,10000050,1
20200902,D083,10000050,1
20200902,D083,10040465,1
20200902,D084,10000000,1
20200902,D084,10000050,1
20200902,D085,10000050,1
20200902,D086,10000050,1
20200902,D093,10000050,1
20200902,D098,10000050,1
20200902,D098,10000906,1
20200902,D101,10000050,1
20200902,D101,10000069,1
20200902,D105,10000050,1
20200902,D105,10040465,1
20200902,D120,10000050,1
20200902,D145,10000069,1
20200902,D677,10000050,1
20200903,D074,10000050,1
20200903,D074,10000069,1
20200903,D075,10000050,1
20200903,D077,10000050,1
20200903,D079,10000050,1
20200903,D079,10000906,1
20200903,D080,10000050,1
20200903,D081,10000050,1
20200903,D083,10000050,1
20200903,D083,10040465,1
20200903,D084,10000050,1
20200903,D084,10000906,1
20200903,D085,10000050,1
20200903,D085,10000906,1
20200903,D086,10000050,1
20200903,D093,10000050,1
20200903,D098,10000050,1
20200903,D098,10000906,1
20200903,D101,10000050,1
20200903,D105,10000050,1
20200903,D111,10000050,1
20200903,D120,10000050,1
20200903,D144,10000050,1
20200903,D144,10000069,1
20200903,D145,10000050,1
20200903,D145,10000069,1
20200903,D677,10000050,1
20200904,D074,10000050,1
20200904,D074,10000069,1
20200904,D075,10000050,1
20200904,D077,10000050,1
20200904,D079,10000050,1
20200904,D080,10000050,1
20200904,D081,10000050,1
20200904,D083,10000050,1
20200904,D083,10040465,1
20200904,D084,10000050,1
20200904,D085,10000050,1
20200904,D086,10000050,1
20200904,D093,10000050,1
20200904,D098,10000050,1
20200904,D101,10000050,1
20200904,D101,10000069,1
20200904,D105,10000050,1
20200904,D105,10000906,1
20200904,D120,10000050,1
20200904,D144,10000050,1
20200904,D144,10000069,1
20200904,D145,10000050,1
20200904,D677,10000050,1
20200905,D074,10000050,1
20200905,D075,10000050,1
20200905,D077,10000050,1
20200905,D080,10000050,1
20200905,D081,10000050,1
20200905,D083,10000050,1
20200905,D085,10000050,1
20200905,D086,10000050,1
20200905,D093,10000050,1
20200905,D098,10000050,1
20200905,D101,10000050,1
20200905,D105,10000050,1
20200905,D105,10040465,1
20200905,D120,10000050,1
20200905,D145,10000050,1
20200905,D677,10000050,1
20200907,D074,10000050,1
20200907,D075,10000050,1
20200907,D079,10000050,1
20200907,D083,10000050,1
20200907,D083,10040465,1
20200907,D085,10000050,1
20200907,D086,10000050,1
20200907,D093,10000050,1
20200907,D098,10000050,1
20200907,D101,10000050,1
20200907,D105,10000050,1
20200907,D111,10000050,1
20200907,D144,10000050,1
20200907,D145,10000050,1
20200907,D145,10000069,1
20200907,D677,10000050,1
20200908,D074,10000050,1
20200908,D074,10000069,1
20200908,D075,10000050,1
20200908,D077,10000050,1
20200908,D079,10000050,1
20200908,D080,10000050,1
20200908,D083,10000050,1
20200908,D083,10040465,1
20200908,D084,10000000,1
20200908,D084,10000050,1
20200908,D085,10000050,1
20200908,D086,10000050,1
20200908,D086,10000069,1
20200908,D093,10000050,1
20200908,D098,10000050,1
20200908,D101,10000050,1
20200908,D105,10000050,1
20200908,D120,10000050,1
20200908,D144,10000050,1
20200908,D145,10000906,1
20200908,D677,10000050,1
20200909,D074,10000050,1
20200909,D075,10000050,1
20200909,D077,10000050,1
20200909,D079,10000050,1
20200909,D079,10000906,1
20200909,D080,10000050,1
20200909,D083,10000050,1
20200909,D085,10000050,1
20200909,D086,10000050,1
20200909,D093,10000050,1
20200909,D098,10000050,1
20200909,D101,10000050,1
20200909,D105,10000050,1
20200909,D111,10000050,1
20200909,D120,10000050,1
20200909,D144,10000050,1
20200909,D144,10000069,1
20200909,D145,10000050,1
20200909,D145,10000069,1
20200909,D354,10000000,1
20200909,D677,10000050,1
20200910,D074,10000050,1
20200910,D074,10000069,1
20200910,D075,10000050,1
20200910,D077,10000050,1
20200910,D079,10000050,1
20200910,D079,10000906,1
20200910,D080,10000050,1
20200910,D081,10000050,1
20200910,D083,10000050,1
20200910,D083,10040465,1
20200910,D085,10000050,1
20200910,D086,10000050,1
20200910,D093,10000050,1
20200910,D098,10000050,1
20200910,D101,10000050,1
20200910,D105,10000050,1
20200910,D111,10000050,1
20200910,D120,10000050,1
20200910,D144,10000050,1
20200910,D145,10000050,1
20200910,D677,10000050,1
20200911,D074,10000050,1
20200911,D074,10000069,1
20200911,D075,10000050,1
20200911,D077,10000050,1
20200911,D079,10000050,1
20200911,D080,10000050,1
20200911,D081,10000050,1
20200911,D083,10000050,1
20200911,D083,10000906,1
20200911,D083,10040465,1
20200911,D084,10000050,1
20200911,D085,10000050,1
20200911,D086,10000050,1
20200911,D086,10000069,1
20200911,D093,10000050,1
20200911,D098,10000050,1
20200911,D101,10000050,1
20200911,D105,10000050,1
20200911,D111,10000050,1
20200911,D120,10000050,1
20200911,D144,10000050,1
20200911,D144,10000069,1
20200911,D145,10000050,1
20200911,D354,10000000,1
20200911,D354,10000050,1
20200911,D677,10000050,1
20200912,D074,10000050,1
20200912,D075,10000050,1
20200912,D077,10000050,1
20200912,D079,10000050,1
20200912,D080,10000050,1
20200912,D081,10000050,1
20200912,D083,10000050,1
20200912,D084,10000050,1
20200912,D085,10000050,1
20200912,D086,10000050,1
20200912,D086,10000069,1
20200912,D093,10000050,1
20200912,D098,10000050,1
20200912,D101,10000050,1
20200912,D105,10000050,1
20200912,D105,10040465,1
20200912,D111,10000050,1
20200912,D120,10000050,1
20200912,D144,10000050,1
20200912,D144,10000069,1
20200912,D145,10000050,1
20200912,D145,10000069,1
20200912,D677,10000050,1
20200913,D074,10000050,1
20200913,D105,10000050,1
20200914,D074,10000050,1
20200914,D075,10000050,1
20200914,D077,10000050,1
20200914,D079,10000050,1
20200914,D080,10000050,1
20200914,D081,10000050,1
20200914,D083,10000050,1
20200914,D083,10040465,1
20200914,D085,10000050,1
20200914,D086,10000050,1
20200914,D086,10000069,1
20200914,D093,10000050,1
20200914,D101,10000050,1
20200914,D101,10000069,1
20200914,D105,10000050,1
20200914,D120,10000050,1
20200914,D144,10000050,1
20200914,D145,10000050,1
20200914,D354,10000000,1
20200914,D354,10000050,2
20200914,D677,10000050,1
20200915,D074,10000050,1
20200915,D075,10000050,1
20200915,D077,10000050,1
20200915,D079,10000050,1
20200915,D079,10000906,1
20200915,D080,10000050,1
20200915,D081,10000050,1
20200915,D083,10000050,1
20200915,D083,10040465,1
20200915,D084,10000050,1
20200915,D085,10000050,1
20200915,D086,10000050,1
20200915,D086,10000069,1
20200915,D093,10000050,1
20200915,D098,10000050,1
20200915,D101,10000050,1
20200915,D105,10000050,1
20200915,D111,10000050,1
20200915,D120,10000050,1
20200915,D144,10000050,1
20200915,D145,10000050,1
20200915,D354,10000050,1
20200915,D677,10040465,1
20200916,D074,10000069,1
20200916,D075,10000050,1
20200916,D077,10000050,1
20200916,D080,10000050,1
20200916,D081,10000050,1
20200916,D083,10000050,1
20200916,D086,10000050,1
20200916,D093,10000050,1
20200916,D098,10000050,1
20200917,D074,10000050,1
20200917,D075,10000050,1
20200917,D077,10000050,1
20200917,D079,10000050,1
20200917,D080,10000050,1
20200917,D081,10000050,1
20200917,D083,10000050,1
20200917,D083,10040465,1
20200917,D084,10000050,1
20200917,D085,10000050,1
20200917,D086,10000050,1
20200917,D086,10000069,1
20200917,D093,10000050,1
20200917,D098,10000050,1
20200917,D098,10000906,1
20200917,D101,10000050,1
20200917,D101,10000069,1
20200917,D105,10000050,1
20200917,D120,10000050,1
20200917,D144,10000050,1
20200917,D144,10000069,1
20200917,D145,10000050,1
20200917,D145,10000069,1
20200917,D145,10000906,1
20200917,D354,10000000,1
20200917,D677,10000050,1
20200918,D074,10000050,1
20200918,D075,10000050,1
20200918,D077,10000050,1
20200918,D079,10000050,1
20200918,D079,10000906,1
20200918,D080,10000050,1
20200918,D081,10000050,1
20200918,D083,10000050,1
20200918,D084,10000050,1
20200918,D085,10000050,1
20200918,D086,10000050,1
20200918,D086,10000069,1
20200918,D093,10000050,1
20200918,D098,10000050,1
20200918,D101,10000050,1
20200918,D101,10000069,1
20200918,D105,10000050,1
20200918,D120,10000050,1
20200918,D144,10000050,1
20200918,D145,10000050,1
20200918,D145,10000906,1
20200918,D677,10000050,1
20200919,D074,10000050,1
20200919,D074,10000069,1
20200919,D075,10000050,1
20200919,D077,10000050,1
20200919,D079,10000050,1
20200919,D080,10000050,1
20200919,D081,10000050,1
20200919,D083,10000050,1
20200919,D085,10000050,1
20200919,D086,10000050,1
20200919,D086,10000069,1
20200919,D093,10000050,1
20200919,D098,10000050,1
20200919,D098,10000906,1
20200919,D101,10000050,1
20200919,D105,10000050,1
20200919,D111,10000050,1
20200919,D120,10000050,1
20200919,D145,10000050,1
20200919,D354,10000000,1
20200919,D677,10000050,1
20200920,D074,10000069,1
20200920,D093,10000050,1
20200920,D145,10000050,1
20200921,D074,10000050,1
20200921,D074,10000069,1
20200921,D075,10000050,1
20200921,D077,10000050,1
20200921,D079,10000050,1
20200921,D080,10000050,1
20200921,D083,10000050,1
20200921,D083,10040465,1
20200921,D084,10000050,1
20200921,D085,10000050,1
20200921,D086,10000050,1
20200921,D093,10000050,1
20200921,D098,10000050,1
20200921,D101,10000050,1
20200921,D101,10000069,1
20200921,D105,10000050,1
20200921,D120,10000050,1
20200921,D144,10000050,1
20200921,D144,10000069,1
20200921,D145,10000050,1
20200921,D677,10000050,1
20200922,D074,10000050,1
20200922,D074,10000069,1
20200922,D075,10000050,1
20200922,D077,10000050,1
20200922,D079,10000050,1
20200922,D080,10000050,1
20200922,D081,10000050,1
20200922,D083,10000050,1
20200922,D083,10040465,1
20200922,D085,10000050,1
20200922,D086,10000050,1
20200922,D086,10000069,1
20200922,D093,10000050,1
20200922,D098,10000050,1
20200922,D101,10000050,1
20200922,D105,10000050,1
20200922,D120,10000050,1
20200922,D144,10000050,1
20200922,D144,10000069,1
20200922,D145,10000050,1
20200922,D145,10000906,1
20200922,D677,10000050,1
20200923,D074,10000050,1
20200923,D074,10000069,1
20200923,D075,10000050,1
20200923,D077,10000050,1
20200923,D079,10000050,1
20200923,D079,10000906,1
20200923,D080,10000050,1
20200923,D081,10000050,1
20200923,D083,10000050,1
20200923,D083,10040465,1
20200923,D085,10000050,1
20200923,D086,10000050,1
20200923,D086,10000069,1
20200923,D093,10000050,1
20200923,D098,10000050,1
20200923,D098,10000906,1
20200923,D101,10000050,1
20200923,D105,10000050,1
20200923,D111,10000050,1
20200923,D144,10000050,1
